floor_area_pressure,long_item_share,cubic_item_share
0.6546666666666666,0.0,0.8571428571428571
1.0366666666666666,0.0,0.3076923076923077
0.428,0.0,0.8
0.7526666666666667,0.0,0.2727272727272727
0.07933333333333334,0.0,0.0
0.844,0.0,0.5
0.77,0.0,0.2727272727272727
0.7326666666666667,0.0,0.1
0.5966666666666667,0.0,0.25
0.836,0.0,0.45454545454545453
0.20466666666666666,0.0,0.0
0.19133333333333333,0.0,0.5
0.528,0.0,0.14285714285714285
0.22933333333333333,0.0,0.3333333333333333
0.5653333333333334,0.0,0.125
0.892,0.0,0.3333333333333333
0.45666666666666667,0.0,0.16666666666666666
0.252,0.0,0.6666666666666666
1.118,0.0,0.42857142857142855
0.3486666666666667,0.0,1.0
1.0206666666666666,0.0,0.46153846153846156
0.316,0.0,0.75
0.7853333333333333,0.0,0.3
0.7053333333333334,0.0,0.2
0.7873333333333333,0.0,0.09090909090909091
0.776,0.0,0.4
0.6053333333333333,0.0,0.25
0.852,0.0,0.25
0.8133333333333334,0.0,0.3333333333333333
0.716,0.0,0.4
0.788,0.0,0.09090909090909091
0.8,0.0,0.6
0.8713333333333333,0.0,0.5454545454545454
0.83,0.0,0.18181818181818182
0.808,0.0,0.5
0.6813333333333333,0.0,0.1
0.732,0.0,0.3
0.844,0.0,0.6363636363636364
0.5086666666666667,0.0,0.2857142857142857
0.86,0.0,0.25
0.5173333333333333,0.0,0.2857142857142857
0.8373333333333334,0.0,0.3333333333333333
0.6573333333333333,0.0,0.3
0.7893333333333333,0.0,0.4444444444444444
1.022,0.0,0.46153846153846156
0.4653333333333333,0.0,0.0
0.9513333333333334,0.0,0.25
0.8673333333333333,0.0,0.08333333333333333
1.034,0.0,0.2857142857142857
0.784,0.0,0.2
0.11733333333333333,0.0,0.0
0.8026666666666666,0.0,0.36363636363636365
0.7706666666666667,0.0,0.09090909090909091
0.9533333333333334,0.0,0.4166666666666667
0.7693333333333333,0.0,0.2727272727272727
0.14,0.0,0.5
0.9133333333333333,0.0,0.5454545454545454
0.9686666666666667,0.0,0.5833333333333334
0.7626666666666667,0.0,0.3333333333333333
0.834,0.0,0.3
0.6933333333333334,0.0,0.4444444444444444
0.91,0.0,0.46153846153846156
0.8846666666666667,0.0,0.3333333333333333
0.6613333333333333,0.0,0.1111111111111111
0.8533333333333334,0.0,0.3333333333333333
1.234,0.0,0.25
0.586,0.0,0.3333333333333333
0.6073333333333333,0.0,0.5
1.3313333333333333,0.0,0.35294117647058826
0.566,0.0,0.125
0.192,0.0,0.5
0.7646666666666667,0.0,0.5555555555555556
0.794,0.0,0.18181818181818182
0.228,0.0,0.3333333333333333
1.1086666666666667,0.0,0.5714285714285714
0.812,0.0,0.36363636363636365
0.678,0.0,0.2222222222222222
0.116,0.0,0.0
0.67,0.0,0.0
0.23666666666666666,0.0,1.0
0.75,0.0,0.1
0.7986666666666666,0.0,0.6
0.8313333333333334,0.0,0.7
0.918,0.0,0.3333333333333333
0.6693333333333333,0.0,0.2
0.21933333333333332,0.0,0.3333333333333333
