dim_l_occupancy_sum,fragile_vol_share,needle_frac,dim_m_tail_ratio
2.1166666666666667,0.0,0.0,1.32
2.6166666666666667,0.0,0.0,1.223076923076923
2.6166666666666667,0.0,0.0,1.276923076923077
4.983333333333333,0.0,0.09090909090909091,1.25
6.1,0.0,0.06666666666666667,1.4181818181818182
6.116666666666667,0.0,0.0,1.4181818181818182
5.483333333333333,0.0,0.07692307692307693,1.2333333333333334
4.083333333333333,0.0,0.09090909090909091,1.0714285714285714
5.333333333333333,0.0,0.07692307692307693,1.4363636363636365
4.716666666666667,0.0,0.09090909090909091,1.25
4.85,0.0,0.07692307692307693,1.1285714285714286
5.05,0.0,0.08333333333333333,1.1727272727272728
2.2666666666666666,0.0,0.0,1.2692307692307692
5.283333333333333,0.0,0.07142857142857142,1.1111111111111112
1.85,0.0,0.0,1.375
5.0,0.0,0.07142857142857142,1.1307692307692307
5.033333333333333,0.0,0.07142857142857142,1.1111111111111112
2.1,0.0,0.0,1.375
2.6333333333333333,0.0,0.0,1.3181818181818181
4.516666666666667,0.0,0.1,1.3304347826086955
4.883333333333333,0.0,0.0,1.4666666666666668
4.883333333333333,0.0,0.09090909090909091,1.3636363636363635
1.6833333333333333,0.0,0.0,1.04
4.15,0.0,0.09090909090909091,1.25
5.75,0.0,0.07142857142857142,1.256
3.183333333333333,0.0,0.125,1.2434782608695654
2.0166666666666666,0.0,0.0,1.0909090909090908
7.883333333333333,0.0,0.1,1.2307692307692308
7.333333333333333,0.0,0.10526315789473684,1.2307692307692308
6.2,0.0,0.125,1.2083333333333333
3.1,0.0,0.14285714285714285,1.0
2.9,0.0,0.16666666666666666,1.0434782608695652
7.366666666666666,0.0,0.10526315789473684,1.2666666666666666
3.5,0.0,0.0,1.169230769230769
8.6,0.0,0.09090909090909091,1.241666666666667
2.2666666666666666,0.0,0.0,1.1071428571428572
6.666666666666667,0.0,0.125,1.2608695652173914
5.5,0.0,0.07692307692307693,1.1636363636363638
4.6,0.0,0.07692307692307693,1.1285714285714286
3.5,0.0,0.0,1.1142857142857143
5.4,0.0,0.0625,1.1923076923076923
2.7,0.0,0.0,1.0285714285714287
4.833333333333333,0.0,0.07692307692307693,1.0714285714285714
5.133333333333334,0.0,0.08333333333333333,1.4454545454545455
3.45,0.0,0.1111111111111111,1.3
2.066666666666667,0.0,0.0,1.2
6.533333333333333,0.0,0.0625,1.3478260869565217
2.1166666666666667,0.0,0.0,1.1538461538461537
6.483333333333333,0.0,0.06666666666666667,1.5636363636363635
1.65,0.0,0.0,1.4000000000000001
6.95,0.0,0.0625,1.3478260869565217
6.15,0.0,0.07142857142857142,1.365217391304348
6.65,0.0,0.0625,1.3478260869565217
3.8833333333333333,0.0,0.0,1.0714285714285714
6.65,0.0,0.0625,1.3333333333333333
3.8833333333333333,0.0,0.0,1.2307692307692308
6.85,0.0,0.125,1.3478260869565217
5.883333333333334,0.0,0.07142857142857142,1.365217391304348
6.133333333333334,0.0,0.07142857142857142,1.365217391304348
3.283333333333333,0.0,0.0,1.3
4.966666666666667,0.0,0.09090909090909091,1.25
5.933333333333334,0.0,0.07142857142857142,1.581818181818182
5.6,0.0,0.07692307692307693,1.4363636363636365
6.3,0.0,0.13333333333333333,1.4181818181818182
5.716666666666667,0.0,0.07692307692307693,1.3166666666666667
5.616666666666666,0.0,0.15384615384615385,1.3166666666666667
4.9,0.0,0.09090909090909091,1.3333333333333333
2.9,0.0,0.0,1.12
5.3,0.0,0.08333333333333333,1.1727272727272728
5.366666666666666,0.0,0.07692307692307693,1.25
3.033333333333333,0.0,0.0,1.2296296296296296
3.083333333333333,0.0,0.0,1.0714285714285714
4.05,0.0,0.09090909090909091,1.2307692307692308
6.4,0.0,0.06666666666666667,1.4181818181818182
2.8166666666666664,0.0,0.125,1.223076923076923
5.816666666666666,0.0,0.07142857142857142,1.3130434782608698
3.0833333333333335,0.0,0.0,1.169230769230769
5.683333333333334,0.0,0.15384615384615385,1.25
3.2333333333333334,0.0,0.125,1.1357142857142857
2.3166666666666664,0.0,0.0,1.25
3.1666666666666665,0.0,0.14285714285714285,1.309090909090909
6.716666666666667,0.0,0.058823529411764705,1.2307692307692308
1.8166666666666667,0.0,0.0,1.0636363636363635
6.183333333333334,0.0,0.0,1.2307692307692308
2.55,0.0,0.16666666666666666,1.0434782608695652
7.35,0.0,0.05263157894736842,1.2307692307692308
2.35,0.0,0.2,1.0909090909090908
4.05,0.0,0.0,1.1615384615384614
4.883333333333334,0.0,0.16666666666666666,1.2956521739130435
5.016666666666667,0.0,0.0,1.2153846153846155
4.066666666666666,0.0,0.1111111111111111,1.2000000000000002
7.633333333333334,0.0,0.10526315789473684,1.2666666666666666
4.466666666666667,0.0,0.0,1.1777777777777778
4.433333333333334,0.0,0.07692307692307693,1.2153846153846155
5.983333333333333,0.0,0.06666666666666667,1.4181818181818182
5.3,0.0,0.07692307692307693,1.3166666666666667
3.033333333333333,0.0,0.0,1.1357142857142857
5.316666666666666,0.0,0.08333333333333333,1.1818181818181819
5.416666666666667,0.0,0.07692307692307693,1.3166666666666667
5.816666666666666,0.0,0.07142857142857142,1.2727272727272727
5.133333333333333,0.0,0.08333333333333333,1.6090909090909093
4.333333333333333,0.0,0.1,1.3909090909090909
3.95,0.0,0.0,1.1666666666666667
5.95,0.0,0.14285714285714285,1.256
2.9833333333333334,0.0,0.0,1.2173913043478262
6.916666666666667,0.0,0.11764705882352941,1.2307692307692308
8.083333333333334,0.0,0.09523809523809523,1.2307692307692308
6.383333333333334,0.0,0.0625,1.2307692307692308
6.816666666666666,0.0,0.1111111111111111,1.2750000000000001
4.683333333333334,0.0,0.08333333333333333,1.2173913043478262
6.183333333333334,0.0,0.0625,1.1923076923076923
6.383333333333333,0.0,0.058823529411764705,1.1846153846153846
5.233333333333333,0.0,0.07692307692307693,1.1666666666666667
4.266666666666667,0.0,0.1,1.0956521739130434
1.3,0.0,0.0,1.0533333333333335
7.433333333333334,0.0,0.05263157894736842,1.2
6.466666666666667,0.0,0.0625,1.2173913043478262
3.4333333333333336,0.0,0.1111111111111111,1.1428571428571428
4.233333333333333,0.0,0.0,1.2153846153846155
2.9,0.0,0.14285714285714285,1.0714285714285714
3.8666666666666667,0.0,0.1,1.1185185185185185
2.5833333333333335,0.0,0.0,1.123076923076923
4.733333333333333,0.0,0.08333333333333333,1.4833333333333334
2.2333333333333334,0.0,0.0,1.1481481481481481
6.883333333333333,0.0,0.05555555555555555,1.2166666666666668
6.35,0.0,0.0,1.2333333333333334
3.55,0.0,0.25,1.1333333333333333
3.8166666666666664,0.0,0.0,1.0769230769230769
6.083333333333333,0.0,0.14285714285714285,1.3083333333333333
3.6666666666666665,0.0,0.0,1.4181818181818182
4.933333333333334,0.0,0.08333333333333333,1.325
7.616666666666666,0.0,0.1,1.2307692307692308
2.283333333333333,0.0,0.0,1.1454545454545455
1.9833333333333334,0.0,0.0,1.05
7.916666666666667,0.0,0.1,1.2307692307692308
3.1833333333333336,0.0,0.14285714285714285,1.2833333333333334
3.3,0.0,0.0,1.3826086956521737
4.383333333333334,0.0,0.1,1.275
4.216666666666667,0.0,0.0,1.4545454545454546
3.9833333333333334,0.0,0.08333333333333333,1.1538461538461537
3.15,0.0,0.0,1.176923076923077
5.583333333333333,0.0,0.07692307692307693,1.4363636363636365
1.05,0.0,0.0,1.175
6.016666666666667,0.0,0.06666666666666667,1.25
2.3166666666666664,0.0,0.0,1.3500000000000003
4.816666666666666,0.0,0.07692307692307693,1.0714285714285714
5.616666666666666,0.0,0.06666666666666667,1.1142857142857143
7.25,0.0,0.10526315789473684,1.169230769230769
2.65,0.0,0.0,1.3478260869565217
4.85,0.0,0.0,1.2956521739130435
3.6333333333333333,0.0,0.0,1.2461538461538462
5.816666666666666,0.0,0.14285714285714285,1.2173913043478262
2.6,0.0,0.0,1.123076923076923
4.716666666666667,0.0,0.08333333333333333,1.2307692307692308
6.083333333333333,0.0,0.0625,1.1481481481481481
3.75,0.0,0.1111111111111111,1.3666666666666665
5.7,0.0,0.06666666666666667,1.123076923076923
2.6333333333333333,0.0,0.14285714285714285,1.3500000000000003
4.416666666666667,0.0,0.07692307692307693,1.1538461538461537
4.533333333333333,0.0,0.0,1.4750000000000003
3.35,0.0,0.0,1.1448275862068966
8.416666666666666,0.0,0.09523809523809523,1.25
2.8,0.0,0.125,1.0592592592592593
4.566666666666666,0.0,0.09090909090909091,1.3333333333333333
4.883333333333333,0.0,0.07692307692307693,1.1384615384615384
5.0,0.0,0.0,1.2307692307692308
4.45,0.0,0.18181818181818182,1.1666666666666667
3.75,0.0,0.0,1.3
5.0,0.0,0.08333333333333333,1.325
4.45,0.0,0.08333333333333333,1.12
3.9,0.0,0.1,1.275
5.616666666666666,0.0,0.06666666666666667,1.2666666666666666
4.533333333333333,0.0,0.08333333333333333,1.1538461538461537
2.283333333333333,0.0,0.16666666666666666,1.16
4.116666666666666,0.0,0.09090909090909091,1.1538461538461537
3.6,0.0,0.1,1.2461538461538462
3.583333333333333,0.0,0.0,1.2307692307692308
4.75,0.0,0.07142857142857142,1.162962962962963
3.8166666666666664,0.0,0.0,1.1818181818181819
2.783333333333333,0.0,0.0,1.169230769230769
4.35,0.0,0.09090909090909091,1.1538461538461537
8.083333333333334,0.0,0.1,1.1615384615384616
1.3666666666666667,0.0,0.0,1.4086956521739133
6.5,0.0,0.0,1.3
2.55,0.0,0.14285714285714285,1.3500000000000003
2.5500000000000003,0.0,0.0,1.0689655172413792
6.5,0.0,0.0625,1.5
6.016666666666667,0.0,0.14285714285714285,1.3363636363636364
3.4333333333333336,0.0,0.0,1.1851851851851851
4.433333333333334,0.0,0.0,1.3130434782608695
4.616666666666666,0.0,0.08333333333333333,1.4750000000000003
2.8,0.0,0.125,1.176923076923077
1.8166666666666667,0.0,0.0,1.1153846153846154
5.316666666666666,0.0,0.07142857142857142,1.2076923076923078
3.6,0.0,0.1,1.1333333333333333
3.9166666666666665,0.0,0.0,1.2666666666666666
3.9,0.0,0.1,1.5
6.483333333333333,0.0,0.0625,1.2083333333333333
2.9833333333333334,0.0,0.1111111111111111,1.0714285714285714
1.0333333333333334,0.0,0.0,1.0533333333333335
5.666666666666667,0.0,0.0,1.3454545454545455
3.3833333333333333,0.0,0.1111111111111111,1.3666666666666665
7.816666666666666,0.0,0.10526315789473684,1.2666666666666666
1.6333333333333333,0.0,0.0,1.1384615384615384
4.166666666666667,0.0,0.2,1.2
5.283333333333333,0.0,0.0,1.1666666666666667
4.183333333333334,0.0,0.18181818181818182,1.25
4.1,0.0,0.1,1.408695652173913
5.35,0.0,0.07142857142857142,1.1307692307692307
3.2,0.0,0.125,1.328
6.25,0.0,0.0625,1.16
4.566666666666666,0.0,0.18181818181818182,1.25
4.883333333333334,0.0,0.0,1.2153846153846155
4.05,0.0,0.09090909090909091,1.2307692307692308
5.466666666666667,0.0,0.15384615384615385,1.3454545454545455
3.9833333333333334,0.0,0.0,1.2307692307692308
4.833333333333333,0.0,0.0,1.2076923076923078
2.2,0.0,0.0,1.4181818181818182
5.1,0.0,0.16666666666666666,1.3545454545454545
3.7333333333333334,0.0,0.0,1.275
3.05,0.0,0.14285714285714285,1.3500000000000003
5.783333333333333,0.0,0.06666666666666667,1.3636363636363635
3.3666666666666667,0.0,0.0,1.2666666666666666
6.083333333333333,0.0,0.13333333333333333,1.2
6.583333333333333,0.0,0.11764705882352941,1.1846153846153846
2.8666666666666667,0.0,0.0,1.3636363636363638
7.75,0.0,0.1,1.28
1.7,0.0,0.0,1.1818181818181819
3.4,0.0,0.0,1.1076923076923078
4.433333333333334,0.0,0.0,1.2230769230769232
3.5166666666666666,0.0,0.0,1.1851851851851851
4.216666666666667,0.0,0.2,1.1769230769230767
3.0666666666666664,0.0,0.0,1.3
5.383333333333333,0.0,0.15384615384615385,1.4500000000000002
3.4499999999999997,0.0,0.0,1.2181818181818183
5.15,0.0,0.07692307692307693,1.3272727272727274
3.283333333333333,0.0,0.125,1.2434782608695654
5.816666666666666,0.0,0.14285714285714285,1.25
6.366666666666666,0.0,0.125,1.1923076923076923
5.383333333333333,0.0,0.07692307692307693,1.3454545454545455
2.0666666666666664,0.0,0.0,1.2
6.566666666666666,0.0,0.11764705882352941,1.1846153846153846
2.8833333333333333,0.0,0.0,1.1833333333333333
4.933333333333334,0.0,0.08333333333333333,1.3545454545454545
4.516666666666667,0.0,0.08333333333333333,1.2230769230769232
3.3166666666666664,0.0,0.0,1.1185185185185185
4.033333333333333,0.0,0.0,1.2461538461538462
4.55,0.0,0.18181818181818182,1.25
5.15,0.0,0.0,1.2153846153846155
3.666666666666667,0.0,0.1111111111111111,1.3666666666666665
6.35,0.0,0.0,1.1851851851851851
2.466666666666667,0.0,0.0,1.2307692307692308
2.15,0.0,0.0,1.1071428571428572
3.2333333333333334,0.0,0.0,1.1428571428571428
3.933333333333333,0.0,0.2222222222222222,1.1833333333333333
4.6,0.0,0.0,1.2307692307692308
6.366666666666667,0.0,0.13333333333333333,1.25
2.966666666666667,0.0,0.0,1.1428571428571428
5.566666666666666,0.0,0.15384615384615385,1.2333333333333334
2.466666666666667,0.0,0.0,1.3500000000000003
4.316666666666666,0.0,0.2,1.208
3.8666666666666667,0.0,0.0,1.2909090909090908
2.466666666666667,0.0,0.0,1.1
3.75,0.0,0.0,1.2307692307692308
4.783333333333333,0.0,0.18181818181818182,1.1538461538461537
2.783333333333333,0.0,0.0,1.2666666666666666
5.75,0.0,0.14285714285714285,1.2076923076923078
4.366666666666666,0.0,0.18181818181818182,1.25
7.75,0.0,0.1111111111111111,1.2750000000000001
1.3166666666666667,0.0,0.0,1.1520000000000001
4.283333333333333,0.0,0.0,1.4750000000000003
3.75,0.0,0.0,1.136
3.55,0.0,0.0,1.2461538461538462
6.05,0.0,0.14285714285714285,1.1538461538461537
4.8,0.0,0.16666666666666666,1.2416666666666667
4.75,0.0,0.18181818181818182,1.25
5.316666666666666,0.0,0.16666666666666666,1.2086956521739132
4.383333333333334,0.0,0.0,1.1851851851851851
3.6166666666666667,0.0,0.0,1.2461538461538462
4.916666666666667,0.0,0.16666666666666666,1.146153846153846
3.4166666666666665,0.0,0.0,1.1851851851851851
4.35,0.0,0.2,1.2
4.816666666666666,0.0,0.18181818181818182,1.0714285714285714
4.916666666666667,0.0,0.18181818181818182,1.25
4.533333333333333,0.0,0.0,1.2000000000000002
3.75,0.0,0.2222222222222222,1.169230769230769
4.783333333333333,0.0,0.0,1.2000000000000002
4.516666666666667,0.0,0.18181818181818182,1.0714285714285714
4.016666666666667,0.0,0.0,1.3333333333333333
4.516666666666667,0.0,0.18181818181818182,1.2307692307692308
4.016666666666667,0.0,0.0,1.1666666666666667
4.466666666666667,0.0,0.09090909090909091,1.25
4.416666666666667,0.0,0.1,1.296
4.066666666666666,0.0,0.1111111111111111,1.2666666666666666
4.466666666666667,0.0,0.07692307692307693,1.2153846153846155
4.583333333333333,0.0,0.09090909090909091,1.1538461538461537
4.583333333333333,0.0,0.09090909090909091,1.2307692307692308
3.95,0.0,0.09090909090909091,1.25
5.1,0.0,0.07692307692307693,1.1538461538461537
5.05,0.0,0.08333333333333333,1.2230769230769232
5.516666666666667,0.0,0.07692307692307693,1.1538461538461537
4.7,0.0,0.09090909090909091,1.1538461538461537
3.8333333333333335,0.0,0.09090909090909091,1.2307692307692308
4.45,0.0,0.09090909090909091,1.1538461538461537
3.316666666666667,0.0,0.1111111111111111,1.3666666666666665
5.216666666666667,0.0,0.07692307692307693,1.2153846153846155
5.083333333333333,0.0,0.15384615384615385,1.1538461538461537
5.033333333333333,0.0,0.16666666666666666,1.2230769230769232
5.5,0.0,0.15384615384615385,1.1538461538461537
5.6,0.0,0.15384615384615385,1.25
4.683333333333334,0.0,0.18181818181818182,1.1538461538461537
3.85,0.0,0.0,1.2307692307692308
4.1,0.0,0.0,1.2307692307692308
5.2,0.0,0.15384615384615385,1.1538461538461537
3.3333333333333335,0.0,0.0,1.3666666666666665
5.2,0.0,0.15384615384615385,1.2153846153846155
3.3333333333333335,0.0,0.0,1.2333333333333334
5.4,0.0,0.15384615384615385,1.2153846153846155
3.1333333333333333,0.0,0.0,1.1076923076923078
5.166666666666667,0.0,0.15384615384615385,1.25
5.116666666666666,0.0,0.16666666666666666,1.272
5.583333333333333,0.0,0.15384615384615385,1.1538461538461537
4.766666666666667,0.0,0.18181818181818182,1.25
3.7666666666666666,0.0,0.0,1.2307692307692308
4.516666666666667,0.0,0.18181818181818182,1.25
4.016666666666667,0.0,0.0,1.2307692307692308
3.25,0.0,0.0,1.2615384615384615
5.283333333333333,0.0,0.15384615384615385,1.2153846153846155
4.4,0.0,0.18181818181818182,1.1538461538461537
4.15,0.0,0.0,1.2153846153846155
3.6333333333333333,0.0,0.0,1.3333333333333333
3.6333333333333333,0.0,0.0,1.25
3.433333333333333,0.0,0.0,1.1538461538461537
4.1,0.0,0.0,1.3692307692307693
4.35,0.0,0.0,1.3692307692307693
3.5833333333333335,0.0,0.0,1.44
5.216666666666667,0.0,0.16666666666666666,1.192
4.883333333333334,0.0,0.09090909090909091,1.1538461538461537
4.566666666666666,0.0,0.0,1.2153846153846155
4.05,0.0,0.0,1.2307692307692308
4.05,0.0,0.0,1.25
5.616666666666666,0.0,0.07692307692307693,1.25
4.666666666666667,0.0,0.0,1.3
4.916666666666667,0.0,0.0,1.3
4.15,0.0,0.0,1.3333333333333333
4.4,0.0,0.2,1.175
4.716666666666667,0.0,0.07692307692307693,1.2153846153846155
4.083333333333333,0.0,0.09090909090909091,1.2307692307692308
4.433333333333334,0.0,0.18181818181818182,1.1538461538461537
4.816666666666666,0.0,0.0,1.2153846153846155
4.916666666666667,0.0,0.16666666666666666,1.12
5.283333333333333,0.0,0.15384615384615385,1.1538461538461537
3.6166666666666667,0.0,0.0,1.2461538461538462
3.3166666666666664,0.0,0.1111111111111111,1.2333333333333334
3.5833333333333335,0.0,0.0,1.5
4.15,0.0,0.0,1.2727272727272727
5.116666666666667,0.0,0.16666666666666666,1.2416666666666667
4.716666666666667,0.0,0.18181818181818182,1.2307692307692308
3.3833333333333333,0.0,0.0,1.2461538461538462
3.85,0.0,0.0,1.1538461538461537
5.6,0.0,0.14285714285714285,1.25
6.866666666666666,0.0,0.11764705882352941,1.25
3.5666666666666664,0.0,0.2222222222222222,1.25
3.433333333333333,0.0,0.0,1.3909090909090909
5.866666666666667,0.0,0.07142857142857142,1.25
3.2,0.0,0.125,1.325
4.466666666666667,0.0,0.09090909090909091,1.25
7.2,0.0,0.11764705882352941,1.2833333333333334
1.8666666666666667,0.0,0.0,1.1833333333333333
5.133333333333333,0.0,0.16666666666666666,1.3043478260869565
3.9333333333333336,0.0,0.0,1.224
6.95,0.0,0.125,1.25
4.133333333333334,0.0,0.0,1.1851851851851851
3.9333333333333336,0.0,0.0,1.1428571428571428
5.566666666666666,0.0,0.14285714285714285,1.1666666666666667
2.0,0.0,0.0,1.1466666666666667
6.533333333333333,0.0,0.11764705882352941,1.1076923076923078
3.1666666666666665,0.0,0.2857142857142857,1.2
5.166666666666667,0.0,0.0,1.2307692307692308
3.3666666666666667,0.0,0.25,1.1916666666666667
4.333333333333333,0.0,0.18181818181818182,1.1666666666666667
3.2333333333333334,0.0,0.0,1.3833333333333335
6.533333333333333,0.0,0.05555555555555555,1.2307692307692308
2.0,0.0,0.25,1.0583333333333333
6.333333333333333,0.0,0.058823529411764705,1.2307692307692308
2.2,0.0,0.2,1.05
5.366666666666666,0.0,0.07142857142857142,1.2307692307692308
7.066666666666666,0.0,0.10526315789473684,1.2307692307692308
1.4666666666666668,0.0,0.0,1.0666666666666667
6.866666666666666,0.0,0.1111111111111111,1.2307692307692308
5.9,0.0,0.13333333333333333,1.2307692307692308
2.6333333333333333,0.0,0.0,1.1666666666666667
6.45,0.0,0.125,1.2307692307692308
3.95,0.0,0.0,1.2230769230769232
4.083333333333334,0.0,0.0,1.3304347826086955
2.9833333333333334,0.0,0.0,1.2615384615384615
5.05,0.0,0.0,1.2333333333333334
6.016666666666667,0.0,0.0,1.24
4.95,0.0,0.0,1.323076923076923
3.0833333333333335,0.0,0.0,1.309090909090909
4.75,0.0,0.0,1.3384615384615386
3.783333333333333,0.0,0.0,1.3846153846153846
6.216666666666667,0.0,0.0,1.276923076923077
6.016666666666667,0.0,0.0,1.2923076923076924
5.05,0.0,0.0,1.3384615384615386
3.95,0.0,0.2222222222222222,1.1833333333333333
4.583333333333333,0.0,0.0,1.2307692307692308
4.983333333333333,0.0,0.0,1.2320000000000002
4.283333333333333,0.0,0.08333333333333333,1.264
4.233333333333333,0.0,0.2,1.1615384615384614
4.3,0.0,0.0,1.264
5.633333333333333,0.0,0.14285714285714285,1.2
4.6,0.0,0.0,1.256
5.583333333333333,0.0,0.15384615384615385,1.2153846153846155
4.55,0.0,0.0,1.353846153846154
5.016666666666667,0.0,0.0,1.2076923076923078
6.15,0.0,0.14285714285714285,1.25
3.3,0.0,0.0,1.2461538461538462
5.233333333333333,0.0,0.16666666666666666,1.2
4.983333333333333,0.0,0.16666666666666666,1.2
2.783333333333333,0.0,0.0,1.328
5.75,0.0,0.14285714285714285,1.1538461538461537
4.8,0.0,0.08333333333333333,1.2333333333333334
5.216666666666667,0.0,0.08333333333333333,1.2416666666666667
4.4,0.0,0.1,1.1249999999999998
4.15,0.0,0.1,1.1249999999999998
4.383333333333333,0.0,0.08333333333333333,1.1357142857142857
4.916666666666667,0.0,0.08333333333333333,1.1666666666666667
3.6166666666666667,0.0,0.1,1.1851851851851851
4.916666666666667,0.0,0.08333333333333333,1.256
4.4,0.0,0.09090909090909091,1.3333333333333333
4.35,0.0,0.1,1.44
4.816666666666666,0.0,0.09090909090909091,1.2307692307692308
4.783333333333333,0.0,0.07692307692307693,1.1384615384615384
4.516666666666667,0.0,0.09090909090909091,1.2307692307692308
4.016666666666667,0.0,0.09090909090909091,1.1538461538461537
4.516666666666667,0.0,0.09090909090909091,1.2307692307692308
4.016666666666667,0.0,0.09090909090909091,1.1666666666666667
3.816666666666667,0.0,0.1111111111111111,1.2666666666666666
3.95,0.0,0.09090909090909091,1.2307692307692308
5.083333333333333,0.0,0.07692307692307693,1.3166666666666667
5.5,0.0,0.07692307692307693,1.2153846153846155
4.683333333333334,0.0,0.09090909090909091,1.3333333333333333
3.85,0.0,0.09090909090909091,1.1538461538461537
4.433333333333334,0.0,0.09090909090909091,1.3333333333333333
4.1,0.0,0.09090909090909091,1.1538461538461537
5.2,0.0,0.07692307692307693,1.2153846153846155
3.3333333333333335,0.0,0.1111111111111111,1.169230769230769
5.2,0.0,0.07692307692307693,1.2307692307692308
3.3333333333333335,0.0,0.1111111111111111,1.1833333333333333
3.6333333333333333,0.0,0.09090909090909091,1.1538461538461537
3.6333333333333333,0.0,0.09090909090909091,1.25
4.75,0.0,0.09090909090909091,1.5
5.033333333333333,0.0,0.08333333333333333,1.4240000000000002
4.1,0.0,0.08333333333333333,1.1777777777777778
4.35,0.0,0.08333333333333333,1.1777777777777778
3.5833333333333335,0.0,0.1,1.2461538461538462
3.583333333333333,0.0,0.1,1.1769230769230767
4.566666666666666,0.0,0.07692307692307693,1.0714285714285714
3.2166666666666663,0.0,0.0,1.4181818181818182
4.05,0.0,0.09090909090909091,1.0714285714285714
4.666666666666667,0.0,0.07692307692307693,1.1384615384615384
4.15,0.0,0.09090909090909091,1.1666666666666667
4.533333333333333,0.0,0.07692307692307693,1.1384615384615384
4.916666666666667,0.0,0.07692307692307693,1.1384615384615384
4.05,0.0,0.09090909090909091,1.1538461538461537
3.6166666666666667,0.0,0.1,1.0785714285714285
5.6,0.0,0.07142857142857142,1.425
6.866666666666667,0.0,0.058823529411764705,1.3500000000000003
3.566666666666667,0.0,0.1111111111111111,1.3
4.366666666666667,0.0,0.09090909090909091,1.5
5.633333333333334,0.0,0.07142857142857142,1.425
6.666666666666667,0.0,0.0,1.5454545454545454
5.866666666666666,0.0,0.0,1.4272727272727275
4.6,0.0,0.0,1.4545454545454546
7.2,0.0,0.058823529411764705,1.5272727272727273
2.6666666666666665,0.0,0.0,1.3500000000000003
7.75,0.0,0.05555555555555555,1.4434782608695653
3.933333333333333,0.0,0.09090909090909091,1.1428571428571428
4.6,0.0,0.09090909090909091,1.0833333333333333
2.966666666666667,0.0,0.125,1.103448275862069
5.566666666666666,0.0,0.07142857142857142,1.1666666666666667
2.0,0.0,0.2,1.04
3.166666666666667,0.0,0.14285714285714285,1.2500000000000002
5.166666666666667,0.0,0.07142857142857142,1.162962962962963
3.3666666666666667,0.0,0.125,1.2083333333333333
4.2,0.0,0.09090909090909091,1.2307692307692308
5.3,0.0,0.07142857142857142,1.2320000000000002
3.1666666666666665,0.0,0.125,1.1666666666666667
4.133333333333334,0.0,0.09090909090909091,1.0769230769230769
1.6666666666666667,0.0,0.0,1.0583333333333333
4.933333333333334,0.0,0.16666666666666666,1.272
3.9499999999999997,0.0,0.08333333333333333,1.1111111111111112
2.9833333333333334,0.0,0.1111111111111111,1.169230769230769
2.0166666666666666,0.0,0.16666666666666666,1.1538461538461537
4.95,0.0,0.06666666666666667,1.2
3.2833333333333337,0.0,0.0,1.2434782608695654
3.783333333333333,0.0,0.09090909090909091,1.2307692307692308
5.216666666666667,0.0,0.0,1.1760000000000002
6.216666666666667,0.0,0.05555555555555555,1.1333333333333333
5.05,0.0,0.07142857142857142,1.162962962962963
3.95,0.0,0.1111111111111111,1.1666666666666667
5.633333333333334,0.0,0.07142857142857142,1.3083333333333333
0.8,0.0,0.0,1.2666666666666668
5.583333333333333,0.0,0.07692307692307693,1.4666666666666668
6.05,0.0,0.07142857142857142,1.256
5.233333333333333,0.0,0.08333333333333333,1.325
2.783333333333333,0.0,0.125,1.176923076923077
2.783333333333333,0.0,0.125,1.1
5.75,0.0,0.07142857142857142,1.2307692307692308
2.6833333333333336,0.0,0.16666666666666666,1.45
2.85,0.0,0.0,1.5
3.533333333333333,0.0,0.1,1.565217391304348
4.55,0.0,0.0,1.2666666666666666
4.316666666666666,0.0,0.0,1.3333333333333333
3.95,0.0,0.0,1.5
3.666666666666667,0.0,0.1111111111111111,1.36
4.716666666666667,0.0,0.0,1.5
2.7,0.0,0.0,1.1785714285714286
3.666666666666667,0.0,0.0,1.5
4.683333333333334,0.0,0.0,1.3692307692307693
3.6500000000000004,0.0,0.0,1.25
3.7,0.0,0.0,1.5
4.25,0.0,0.0,1.2413793103448276
3.3333333333333335,0.0,0.1111111111111111,1.36
4.966666666666667,0.0,0.07142857142857142,1.4750000000000003
4.233333333333333,0.0,0.0,1.3846153846153846
3.2333333333333334,0.0,0.125,1.4181818181818182
3.25,0.0,0.0,1.3846153846153846
3.8,0.0,0.0,1.2
2.9333333333333336,0.0,0.0,1.44
4.75,0.0,0.08333333333333333,1.4833333333333334
1.9833333333333334,0.0,0.0,1.0909090909090908
4.55,0.0,0.08333333333333333,1.4240000000000002
4.3,0.0,0.0,1.1538461538461537
4.366666666666667,0.0,0.0,1.2583333333333333
3.9,0.0,0.0,1.3846153846153846
4.733333333333333,0.0,0.08333333333333333,1.4833333333333334
0.95,0.0,0.0,1.2105263157894737
2.8333333333333335,0.0,0.125,1.5
4.933333333333334,0.0,0.0,1.2230769230769232
4.266666666666667,0.0,0.08333333333333333,1.432
3.4,0.0,0.0,1.1
3.4333333333333336,0.0,0.0,1.1
4.166666666666667,0.0,0.09090909090909091,1.25
4.65,0.0,0.0,1.1777777777777778
3.8833333333333333,0.0,0.0,1.169230769230769
3.9833333333333334,0.0,0.0,1.2666666666666666
3.7,0.0,0.1,1.5
4.816666666666666,0.0,0.08333333333333333,1.4833333333333334
4.516666666666667,0.0,0.0,1.1333333333333335
4.4,0.0,0.08333333333333333,1.547826086956522
5.383333333333334,0.0,0.0,1.4500000000000002
