spare_cap_sq,spare_cap_x_conc,spare_cap_x_wl_total,vol_top3_share,n_high_asr_items,spare_cap_log1p,h_to_H_max_sq,l_std_x_h_max,max_fp_ratio,spare_cap_x_wl_max,wl_total_over_wl_max,max_dim_l_to_vL,spare_cap_x_sku_counts,n_items_near_vL,n_tall_items,n_wide_items,n_multi_dim_stress,spare_cap_x_n_near_vL,q90_l_to_L,spare_cap_x_n_wide,height_tail_share
112656996,2880.82863534,12794292.503538,0.5018321409876112,0,9.270023374137356,0.0802777775888889,0.034775377042421125,0.14733333333333334,1897252.5,6.743589745416819,0.5999999999900001,116754,3,3,2,5,31842,0.55,21228,0.0
165868641,3326.001543936,14553270.0,0.5372186420099001,0,9.463430999658344,0.0802777775888889,0.03146927994631066,0.14733333333333334,2302121.25,6.321678321642956,0.5999999999900001,128790,3,2,2,5,38637,0.555,25758,0.0
296321796,4417.17875997,15098112.499426201,0.5984668538112718,0,9.753536375772624,0.0802777775888889,0.037382187922687625,0.14733333333333334,3077002.5,4.906759906545977,0.5999999999900001,154926,2,3,1,4,34428,0.56,17214,0.0
441252036,5631.486125454,17469990.000700198,0.5230474285237976,0,9.95261099449568,0.0802777775888889,0.026805515535130768,0.15866666666666668,2818305.0007002,6.198757762637336,0.4833333333252778,189054,0,2,3,4,0,0.43000000000000005,63018,0.0
177342489,3129.8616036930002,11474815.0004439,0.5735252343528074,0,9.496871782670567,0.09,0.0257921379,0.17,2580168.75,4.447311828106078,0.5166666666580556,106536,1,5,2,3,13317,0.4816666666666667,26634,0.0
134026929,2846.655772146,12445275.0,0.4577985219758849,0,9.35686202463895,0.0802777775888889,0.0334745274106182,0.14,2161040.0003859,5.75892857036934,0.5333333333244444,115770,2,3,3,6,23154,0.5183333333333334,34731,0.0
206583129,3484.103234625,14199326.250479098,0.4995918633885134,0,9.573176298028388,0.0802777775888889,0.03195021419574485,0.15866666666666668,2682960.0004791003,5.29241071349086,0.5333333333244444,129357,2,3,2,6,28746,0.52,28746,0.0
410872900,6041.61597783,18116312.5,0.42264456126162553,2,9.916946572220285,0.09,0.038990383499999996,0.12133333333333333,3403670.834009,5.322580644073001,0.5999999999900001,202700,2,2,2,5,40540,0.525,40540,0.0
171007929,2750.333494491,10739486.25,0.569213419791373,0,9.478686708121222,0.09,0.028770373199999998,0.17,2533668.75,4.238709677397478,0.5166666666580556,104616,1,5,2,3,13077,0.4816666666666667,26154,0.0
438106761,4610.438801364,16081984.999302302,0.4978187710332793,0,9.949034367492098,0.09,0.0295438572,0.11733333333333333,2782078.7506977003,5.780564261578939,0.4833333333252778,188379,0,3,0,3,0,0.45666666666666667,0,0.0
660284416,5080.863861568,16038586.667523198,0.5832987981765437,0,10.154129532552147,0.09,0.0339116499,0.108,3415426.6675232,4.695924763928074,0.5166666666580556,179872,1,1,0,3,25696,0.4966666666666667,0,0.0
29257281,1242.037232892,5925108.7518029995,0.5064787451693566,0,8.596004371840527,0.09,0.0328389261,0.17,1047993.75,5.6537634425514645,0.5499999999908334,48681,3,5,3,5,16227,0.5233333333333334,16227,0.0
622103364,6496.03191042,16898205.0,0.5600757802373117,1,10.124348500692786,0.09,0.0281666358,0.12133333333333333,3315207.5008314,5.097178682068942,0.4833333333252778,199536,0,1,1,3,0,0.44833333333333336,24942,0.0
550043209,5373.7964203970005,16524592.9158849,0.5080985752076855,0,10.06279633502101,0.09,0.031101188999999998,0.108,3117294.5841151,5.300940437251419,0.4833333333252778,211077,0,2,0,3,0,0.44333333333333336,0,0.0
19027044,1349.1094447140001,5954130.0,0.44714306806437326,2,8.38091517312361,0.09,0.035713356,0.17,845137.5,7.045161290286219,0.5833333333236111,56706,3,4,3,7,13086,0.5566666666666668,13086,0.0
16990884,1115.7976960380001,5308792.501374,0.5115220901218259,0,8.3243363327069,0.09,0.0292396764,0.17,798637.5,6.647311829643111,0.5499999999908334,45342,3,5,3,4,12366,0.5333333333333333,12366,0.0
5929,20.164667754,105297.5,0.4654631257930236,0,4.356708826689592,0.09,0.0311023371,0.17,14918.75,7.058064516092604,0.5999999999900001,847,4,6,3,5,308,0.55,231,0.0
5484964,580.03240193,3026059.1658860003,0.4901776923437573,0,7.759187438507795,0.09,0.0245407824,0.17,453762.5,6.668817202546226,0.5999999999900001,23420,4,5,3,5,9368,0.555,7026,0.0
469285569,5515.9685187390005,19036361.25,0.5007070317521533,0,9.983407175712001,0.09,0.032097459599999996,0.11,3655631.25,5.207407407376549,0.5333333333244444,194967,1,1,1,3,21663,0.49333333333333335,21663,0.0
65076489,2262.573762987,9229992.502689,0.5178295832994882,0,8.995660899074103,0.09,0.032714675699999994,0.17,1562981.25,5.905376345775973,0.5999999999900001,80670,3,5,2,4,24201,0.5399999999999999,16134,0.0
778744836,5567.390548464,15441319.9990698,0.5978705978705978,0,10.236632832397653,0.09,0.0306893586,0.108,3709172.5009302003,4.163009403062596,0.4833333333252778,195342,0,1,0,2,0,0.44333333333333336,0,0.0
14714896,817.172834044,4411400.0,0.47162569235254104,0,8.252446090246952,0.09,0.028393182899999998,0.17,743225.0,5.935483870937108,0.5333333333244444,34524,3,6,3,6,11508,0.52,11508,0.0
401200900,4799.03985812,15723550.0,0.4937925510612735,1,9.905036352525979,0.09,0.0344892183,0.12,2662320.834001,5.9059561113271135,0.5333333333244444,180270,1,2,0,3,20030,0.5066666666666667,0,0.0
557620996,5326.906241244,15565561.6674538,0.5047227157953802,0,10.069637382330217,0.09,0.0289867965,0.12133333333333333,3138694.1674538003,4.959247647872595,0.4833333333252778,188912,0,2,1,3,0,0.43666666666666665,23614,0.0
37810201,1774.998803721,7266068.335383,0.48176366116702274,3,8.724207360800564,0.09,0.0344436297,0.17,1191368.75,6.0989247328717475,0.5999999999900001,67639,4,5,2,5,24596,0.5333333333333333,12298,0.0
195916009,3567.8578771610005,13133851.666200101,0.5232074315388834,0,9.546669741249485,0.09,0.0402154689,0.13,2501963.75,5.249417249201403,0.5833333333236111,125973,3,1,2,4,41991,0.5566666666666668,27994,0.0
229977225,3160.25821971,12820743.7505055,0.609049773755656,0,9.62681135926088,0.09,0.0309212298,0.17,2938218.75,4.363440860364576,0.5166666666580556,106155,2,3,1,5,30330,0.5166666666666667,15165,0.0
122102500,2780.1568613,12228666.67035,0.5352282768777614,1,9.310276200588783,0.09,0.0325747005,0.17,2140937.5,5.711827958680197,0.5833333333236111,99450,3,3,1,7,33150,0.57,11050,0.0
439279681,6320.637026582,18382789.582634702,0.4627095378728006,1,9.950371138434978,0.09,0.032179763699999996,0.12133333333333333,2689738.3326347,6.834415585877763,0.5499999999908334,230549,1,2,2,2,20959,0.43333333333333335,41918,0.0
253764900,4063.65500268,13693162.499469,0.625077399380805,0,9.676022175572895,0.09,0.0332368395,0.17,3086437.5,4.436559139590005,0.5166666666580556,127440,1,3,2,4,15930,0.49333333333333335,31860,0.0
309689604,5166.851709432,19093830.0,0.3862856725786439,1,9.775597361230211,0.09,0.0407801523,0.108,2823012.5005866,6.76363636218877,0.5833333333236111,211176,3,2,1,4,52794,0.565,17598,0.0
166978084,3306.715067292,11963618.332902601,0.5664629964461625,0,9.466763948525191,0.09,0.0348010218,0.17,2503637.5,4.778494623459208,0.5166666666580556,116298,1,4,1,5,12922,0.49000000000000005,12922,0.0
292957456,4165.143101416,14377440.0,0.6516640367235691,0,9.747827400695664,0.09,0.032340661199999995,0.17,3316225.0,4.335483870945366,0.5499999999908334,119812,2,3,1,4,34232,0.53,17116,0.0
221801449,4551.797526229,17033868.75,0.37157471684325905,2,9.60871372627059,0.09,0.036874968599999995,0.12133333333333333,2389085.4171631,7.129870128344153,0.5833333333236111,193609,2,2,2,5,29786,0.55,29786,0.0
314423824,4175.650909144,13683193.3339244,0.6663855068211824,0,9.78318258949248,0.09,0.030522657899999996,0.17,3435575.0,3.9827956990762177,0.5166666666580556,124124,1,3,1,4,17732,0.4966666666666667,17732,0.0
345885604,5293.9357643799995,17164404.1672866,0.5062116506325278,0,9.830863094815127,0.09,0.0359026461,0.11,3138412.5,5.469135802634257,0.5999999999900001,185980,2,3,1,2,37196,0.5399999999999999,18598,0.0
441000000,5378.211383999999,16222500.0,0.5051666666666667,0,9.952325334619427,0.09,0.0217306746,0.15866666666666668,2817500.0007,5.757763973681865,0.41666666665972224,189000,0,3,3,2,0,0.39,63000,0.0
110817729,2604.452741583,10610338.753509,0.5271081716125664,0,9.261793653565098,0.09,0.0315348132,0.17,2039606.25,5.202150539327989,0.5166666666580556,94743,1,4,3,5,10527,0.49000000000000005,31581,0.0
206410689,3488.495893902,13343351.25,0.499494009728071,0,9.57275879054198,0.09,0.0315348132,0.15866666666666668,2681840.0004789,4.975446427656302,0.5333333333244444,129303,2,4,2,4,28734,0.52,28734,0.0
171164889,2964.097576083,11518491.2504361,0.5693204248519598,0,9.479145388658274,0.09,0.0322102467,0.17,2534831.25,4.544086021653966,0.5166666666580556,104664,1,4,2,5,13083,0.49333333333333335,26166,0.0
