wl_max_to_avg,tight_x_high_wl,sku_counts_x_lL
1.3582342806575562,0,2.883333336
1.5911602044675073,0,5.166666672
1.4423076756102073,0,4.666666668
1.2807114926783625,0,3.566666664
1.757392860557585,0,5.966666664
1.306545675920615,0,3.0333333309999997
1.4459553542765011,0,5.266666665000001
1.7545339337624728,0,3.81666667
1.758946444956001,0,5.816666672
1.591430742055286,0,4.46666667
1.5080269155172776,0,3.116666665
1.5508963663705804,0,5.633333328
1.627543020398657,0,4.06666667
1.0607999876868712,0,0.950000001
1.738601805882152,0,4.3666666670000005
1.4588414477866043,0,4.7000000040000005
1.7289509042624325,0,3.9666666699999995
1.7478991416431044,0,4.38333333
1.8601625813418683,0,4.433333333
1.5245657418127125,0,3.683333336
1.8571428369540817,0,5.349999996
1.2597577272313147,0,2.299999998
1.433384364051303,0,3.549999996
1.7225672703347352,0,5.4500000040000005
1.4085778627907202,0,4.08333333
1.7320211780038408,0,4.916666667
1.378168188884347,0,6.400000005
1.80216604581478,0,2.599999998
1.782675218491269,0,5.46666666
1.4716980966023498,0,1.9333333320000001
1.7903797280017293,1,6.816666664
1.9001631108419228,0,5.283333327999999
1.7150218848385435,1,6.3
1.6623376450666218,0,5.76666666
1.8941377136433302,0,2.983333336
1.6563623121505293,0,4.416666672
1.0034843124457018,0,0.966666666
1.6225351948320097,0,4.816666668
1.8160982071526028,1,7.116666672
1.2930684915816384,0,4.16666667
1.914644329953434,0,4.833333329
1.6782299741439923,1,6.75
1.4688112820267725,0,5.083333332
1.3526011420116946,0,3.833333334
1.2832080097587328,0,1.966666668
1.5133852763101747,0,5.616666664
1.5658720062569644,0,2.950000002
1.7346474425775542,0,4.3666666670000005
1.2214764989180669,0,3.366666667
1.3523219673700484,0,3.1833333350000004
1.6687678922284843,0,3.316666668
1.7873254365172042,0,4.6166666649999994
1.7685403689424806,0,3.6999999989999997
1.3817537497557353,0,2.166666665
1.7675488873280694,0,5.966666672
1.7405857563034262,0,2.3500000020000003
1.527806911096851,0,3.3833333309999998
1.2563758270538445,0,2.8499999999999996
1.4248554763435954,1,7.400000006
1.3986551242626717,0,6.049999998
1.6793540782179333,0,2.949999997
1.6942641917623844,0,6.533333325
