sku_counts_x_hH,flat_item_mean,near_limit_share
2.4166666699999997,0.30673179885841356,0.0
0.650000001,0.33717948717948715,0.0
2.633333332,0.49264232557825,0.0
2.183333328,0.3874179019709873,0.0
1.98333333,0.3038854504371746,0.0
0.416666666,0.275,0.0
2.2666666699999998,0.2586076871066729,0.0
0.549999999,0.5490754706440981,0.0
2.31666667,0.2768341884150708,0.0
2.0,0.4952481744834686,0.0
1.96666667,0.5297218586939949,0.0
2.3666666640000003,0.3812782086810369,0.0
2.05,0.34370052530295936,0.0
0.650000001,0.4152941176470588,0.0
1.55,0.39312699733592227,0.0
2.9166666599999997,0.3568757658957296,0.0
3.08333333,0.3284559612969856,0.0
1.7666666640000002,0.3720531582885384,0.0
2.15,0.4548572593641052,0.0
0.666666666,0.3782051282051282,0.0
2.6166666629999997,0.45686925003101475,0.0
0.9,0.3103448275862069,0.0
1.549999997,0.3014174170994658,0.0
1.866666664,0.2765607527825454,0.0
2.2999999989999997,0.39989434220003095,0.0
2.583333337,0.42850786573717325,0.0
2.2,0.2669977604751946,0.0
1.866666663,0.5120404553084292,0.0
2.516666672,0.3630068080132648,0.0
1.7,0.28170898996203253,0.0
2.16666667,0.28234305923961095,0.0
1.2666666659999999,0.4210309479917323,0.0
1.4999999979999998,0.509766299682266,0.0
3.6333333299999997,0.3388204249023521,0.0
2.216666672,0.38222412262659944,0.0
1.333333332,0.2927672782198644,0.0
2.883333334,0.3560218712642114,0.0
1.533333336,0.4101735532269588,0.0
2.433333336,0.4219778131249365,0.0
1.483333334,0.4047596086769515,0.0
2.483333328,0.34250684800887643,0.0
2.11666667,0.3028951963726304,0.0
2.433333331,0.28468327875367333,0.0
1.9500000000000002,0.41548329959514174,0.0
2.366666665,0.32997326327634857,0.0
2.3833333370000003,0.3995125400940909,0.0
2.0166666699999998,0.45137337574992376,0.0
2.616666672,0.29621608244727754,0.0
2.0166666699999998,0.5075558667911609,0.0
2.3833333370000003,0.33916830971597706,0.0
2.233333333,0.3672670002411382,0.0
2.4000000000000004,0.3525501385055983,0.0
1.966666669,0.4710670204721007,0.0
2.616666668,0.2859981465458139,0.0
2.666666665,0.3562298421016835,0.0
3.7666666589999998,0.3877860053249327,0.0
2.11666667,0.331343059239611,0.0
2.950000004,0.3313364740304396,0.0
2.750000004,0.3175729671085708,0.0
1.999999998,0.33724828662909156,0.0
0.9,0.3905394141462253,0.0
0.666666666,0.3668730650154799,0.0
1.083333335,0.33012383900928793,0.0
2.750000006,0.4163318597025104,0.0
1.833333336,0.2834718104748531,0.0
2.816666671,0.352929062985234,0.0
2.866666673,0.2926609991821023,0.0
2.53333333,0.3042819460796134,0.0
2.133333334,0.4364487246367663,0.0
2.399999998,0.32596256808918284,0.0
1.866666663,0.4533928196591595,0.0
2.0833333290000002,0.47725146783301864,0.0
2.616666668,0.3710358269181798,0.0
1.9500000000000002,0.42240449175008,0.0
2.466666672,0.42350961770649903,0.0
1.850000004,0.534303527203854,0.0
1.8999999989999998,0.339994135926665,0.0
2.183333328,0.393709894839113,0.0
1.8999999989999998,0.44724965726599714,0.0
2.18333333,0.44914410208527855,0.0
2.5333333319999998,0.4254318836120307,0.0
1.616666664,0.4097998176392573,0.0
