spare_vol_per_item,bulky_item_share,dim_m_p90_to_vw
1481.888888888889,0.2222222222222222,0.608
1644.0,0.0,0.6
4825.833333333333,0.0,0.6
1473.909090909091,0.09090909090909091,0.6
164.28571428571428,0.14285714285714285,0.6
2802.0,0.2857142857142857,0.616
836.5384615384615,0.0,0.632
627.6153846153846,0.07692307692307693,0.632
2501.875,0.0,0.612
2261.6666666666665,0.1111111111111111,0.6
1246.4166666666667,0.0,0.56
1118.25,0.0,0.596
1081.25,0.0,0.636
1198.5,0.2,0.604
2113.5555555555557,0.1111111111111111,0.6
1872.5454545454545,0.0,0.6
996.8181818181819,0.18181818181818182,0.6
3260.0,0.0,0.616
1383.5454545454545,0.09090909090909091,0.6
1571.3,0.1,0.64
544.25,0.16666666666666666,0.6
849.5454545454545,0.18181818181818182,0.6
2275.625,0.25,0.612
2010.7,0.0,0.604
3836.4285714285716,0.0,0.6
3427.714285714286,0.0,0.6
1891.7777777777778,0.0,0.6
1149.5833333333333,0.08333333333333333,0.596
1032.1538461538462,0.0,0.6
895.8181818181819,0.18181818181818182,0.6
-10.5,0.05555555555555555,0.6
12400.0,0.0,0.6
4464.166666666667,0.0,0.6
808.5454545454545,0.18181818181818182,0.6
11528.333333333334,0.0,0.568
473.0833333333333,0.16666666666666666,0.6
11644.333333333334,0.3333333333333333,0.584
2600.777777777778,0.0,0.608
1562.4545454545455,0.0,0.6
762.0833333333334,0.16666666666666666,0.596
3437.1428571428573,0.0,0.5920000000000001
5640.4,0.0,0.5920000000000001
4125.833333333333,0.0,0.62
4199.833333333333,0.0,0.56
2042.4444444444443,0.1111111111111111,0.64
4381.666666666667,0.0,0.64
3263.285714285714,0.0,0.64
1434.0,0.09090909090909091,0.6
4252.833333333333,0.0,0.58
41249.0,0.0,0.44
992.5,0.08333333333333333,0.636
3903.6666666666665,0.0,0.62
17436.0,0.5,0.624
1803.3,0.1,0.6
3415.3333333333335,0.16666666666666666,0.64
2498.4285714285716,0.14285714285714285,0.616
1033.4,0.2,0.604
794.2727272727273,0.18181818181818182,0.6
647.0,0.18181818181818182,0.6
1382.2727272727273,0.0,0.6
4092.8333333333335,0.0,0.6
1904.111111111111,0.1111111111111111,0.64
2189.25,0.25,0.612
2107.8,0.0,0.604
808.4285714285714,0.0,0.6
6205.6,0.0,0.608
1421.2,0.0,0.6
2484.714285714286,0.2857142857142857,0.64
2223.375,0.0,0.612
1763.888888888889,0.0,0.64
6541.2,0.0,0.6
1265.1,0.0,0.604
12169.666666666666,0.0,0.568
1042.076923076923,0.0,0.6
7533.0,0.25,0.628
1013.8,0.1,0.604
2345.625,0.0,0.612
7655.0,0.0,0.6040000000000001
5969.0,0.0,0.6
8323.0,0.0,0.5760000000000001
5434.6,0.0,0.624
5523.4,0.0,0.568
1264.5,0.2,0.604
2557.375,0.0,0.6
1775.0,0.2222222222222222,0.64
1575.1818181818182,0.0,0.6
1045.8333333333333,0.08333333333333333,0.596
2576.5,0.125,0.612
2370.125,0.125,0.612
2235.875,0.25,0.612
1003.4615384615385,0.0,0.5920000000000001
1106.0,0.0,0.5920000000000001
1254.5,0.0,0.604
1432.5555555555557,0.2222222222222222,0.64
1328.7,0.2,0.604
1604.090909090909,0.0,0.6
1625.1818181818182,0.0,0.6
357.84615384615387,0.15384615384615385,0.632
3162.75,0.0,0.5720000000000001
1775.6363636363637,0.0,0.6
1140.0,0.2,0.604
2707.714285714286,0.2857142857142857,0.616
658.5333333333333,0.0,0.6
1364.5,0.0,0.604
2502.777777777778,0.0,0.608
1520.5454545454545,0.0,0.64
586.0,0.07692307692307693,0.6
4014.285714285714,0.0,0.6
893.0833333333334,0.0,0.6
485.1818181818182,0.09090909090909091,0.64
1330.4166666666667,0.0,0.6
2507.875,0.0,0.6
5704.0,0.0,0.608
3977.6666666666665,0.0,0.56
791.5384615384615,0.0,0.6
305.8333333333333,0.16666666666666666,0.6
4018.8333333333335,0.0,0.62
3326.714285714286,0.0,0.616
1536.1,0.1,0.604
2138.25,0.125,0.612
2193.75,0.125,0.6
606.6363636363636,0.18181818181818182,0.64
2494.625,0.0,0.5720000000000001
19016.0,0.0,0.52
18794.0,0.0,0.624
823.5,0.0,0.6
1731.2,0.0,0.64
750.6153846153846,0.0,0.632
3109.4285714285716,0.0,0.5760000000000001
433.0769230769231,0.15384615384615385,0.632
3066.714285714286,0.14285714285714285,0.616
2097.2,0.0,0.604
112.41176470588235,0.058823529411764705,0.6
1725.2727272727273,0.0,0.6
1158.3333333333333,0.2222222222222222,0.64
898.5,0.2,0.64
7881.25,0.0,0.6
1119.6666666666667,0.1111111111111111,0.64
1718.3333333333333,0.0,0.608
1471.9,0.1,0.64
1016.8333333333334,0.0,0.596
1422.6363636363637,0.0,0.56
1955.7,0.0,0.6
1887.3,0.0,0.568
767.0769230769231,0.0,0.6
2060.777777777778,0.0,0.608
1842.9,0.0,0.64
2679.625,0.0,0.6
1229.7,0.1,0.604
1374.5,0.2,0.604
679.25,0.16666666666666666,0.6
4768.333333333333,0.0,0.6
367.2857142857143,0.0,0.6
789.3333333333334,0.0,0.6
4349.0,0.0,0.6
3960.0,0.0,0.5760000000000001
7255.25,0.25,0.616
3509.0,0.3333333333333333,0.62
-110.0,0.15384615384615385,0.632
2125.0,0.0,0.6
12482.0,0.0,0.568
1765.3,0.1,0.6
5070.333333333333,0.0,0.58
2389.222222222222,0.1111111111111111,0.608
2110.1,0.0,0.604
2859.875,0.125,0.6
2531.222222222222,0.0,0.608
5123.333333333333,0.0,0.58
4722.166666666667,0.16666666666666666,0.6
2163.6666666666665,0.1111111111111111,0.6
3670.4285714285716,0.14285714285714285,0.6
3696.0,0.0,0.5760000000000001
3352.1428571428573,0.14285714285714285,0.6
2096.1111111111113,0.1111111111111111,0.568
1532.3,0.0,0.6
1866.7777777777778,0.1111111111111111,0.608
1521.7,0.0,0.6
3288.714285714286,0.14285714285714285,0.616
920.8461538461538,0.07692307692307693,0.6
2711.222222222222,0.0,0.5760000000000001
2764.125,0.125,0.6
2624.125,0.0,0.612
43560.0,0.0,0.48
2984.125,0.125,0.6
1827.9,0.1,0.6
2343.6666666666665,0.1111111111111111,0.6
2046.7777777777778,0.1111111111111111,0.608
745.5384615384615,0.0,0.6
1020.6363636363636,0.0,0.6
2705.25,0.0,0.584
1111.6666666666667,0.08333333333333333,0.6
6592.4,0.0,0.584
2691.0,0.125,0.6
5816.4,0.2,0.584
2220.222222222222,0.1111111111111111,0.568
7795.5,0.25,0.5760000000000001
790.7272727272727,0.09090909090909091,0.6
7635.5,0.25,0.64
5463.6,0.2,0.624
10924.0,0.3333333333333333,0.624
4891.4,0.2,0.624
6568.0,0.0,0.584
3459.0,0.14285714285714285,0.6
6086.6,0.2,0.6
5442.4,0.2,0.608
3690.4285714285716,0.14285714285714285,0.5760000000000001
10604.0,0.3333333333333333,0.632
1343.6363636363637,0.09090909090909091,0.6
1787.9,0.0,0.604
793.8461538461538,0.07692307692307693,0.6
2421.625,0.0,0.612
-41.0625,0.0,0.62
-162.1764705882353,0.0,0.616
2651.3333333333335,0.0,0.568
589.1666666666666,0.16666666666666666,0.636
101.92307692307692,0.15384615384615385,0.632
42582.0,0.0,0.52
20130.0,0.0,0.5720000000000001
41940.0,0.0,0.6
1818.3,0.0,0.604
2219.8888888888887,0.0,0.608
1236.6,0.1,0.604
1685.0,0.0,0.604
2205.8888888888887,0.0,0.64
1719.8,0.1,0.604
2084.6666666666665,0.0,0.6
2776.125,0.0,0.5720000000000001
2720.625,0.0,0.612
3962.4285714285716,0.0,0.5760000000000001
3633.285714285714,0.0,0.5920000000000001
4890.166666666667,0.0,0.62
1868.7777777777778,0.1111111111111111,0.64
1928.7,0.0,0.604
3394.75,0.0,0.612
2052.222222222222,0.1111111111111111,0.64
2791.75,0.125,0.612
1853.1,0.1,0.604
3228.125,0.0,0.612
3188.375,0.0,0.612
3092.625,0.0,0.584
3731.0,0.0,0.6
2985.875,0.0,0.612
3192.25,0.0,0.612
1345.7,0.0,0.64
8602.25,0.0,0.588
454.0769230769231,0.0,0.632
271.64285714285717,0.0,0.628
1631.8,0.0,0.64
1292.5454545454545,0.0,0.64
2910.75,0.0,0.64
0.8333333333333334,0.16666666666666666,0.636
1768.5,0.0,0.6
1105.1818181818182,0.0,0.6
1456.8181818181818,0.09090909090909091,0.6
3261.5,0.0,0.612
1685.2727272727273,0.0,0.6
3948.285714285714,0.0,0.616
10373.666666666666,0.3333333333333333,0.608
6740.0,0.0,0.584
4670.833333333333,0.0,0.58
6294.4,0.0,0.544
3895.0,0.0,0.616
4862.833333333333,0.0,0.58
6480.2,0.0,0.608
5147.666666666667,0.0,0.58
3849.5714285714284,0.0,0.616
9085.0,0.0,0.56
8672.25,0.0,0.5479999999999999
4085.4285714285716,0.0,0.616
9250.0,0.0,0.5479999999999999
1144.75,0.0,0.596
2536.75,0.125,0.612
1281.0,0.1,0.6
2117.7,0.0,0.564
530.5384615384615,0.0,0.632
1009.1666666666666,0.0,0.6
181.6,0.0,0.6
-568.125,0.125,0.62
43.333333333333336,0.06666666666666667,0.6
3285.0,0.0,0.5720000000000001
229.42857142857142,0.14285714285714285,0.628
676.0714285714286,0.07142857142857142,0.6
4090.285714285714,0.0,0.616
855.5714285714286,0.0,0.6
5013.166666666667,0.0,0.62
1280.7272727272727,0.0,0.6
1154.1818181818182,0.0,0.6
2339.5555555555557,0.0,0.608
1994.125,0.25,0.64
1624.888888888889,0.2222222222222222,0.64
1613.4545454545455,0.0,0.6
3176.0,0.0,0.6
2184.8888888888887,0.0,0.608
692.5,0.08333333333333333,0.6
2828.5714285714284,0.14285714285714285,0.64
370.0,0.0,0.6
1425.7777777777778,0.1111111111111111,0.64
3208.714285714286,0.14285714285714285,0.5920000000000001
1066.75,0.08333333333333333,0.6
2014.5555555555557,0.1111111111111111,0.64
396.54545454545456,0.18181818181818182,0.6
1945.5555555555557,0.1111111111111111,0.64
1118.5,0.08333333333333333,0.56
7348.5,0.25,0.628
90.47058823529412,0.058823529411764705,0.6
402.1333333333333,0.06666666666666667,0.6
1922.888888888889,0.0,0.568
701.7,0.1,0.64
649.5,0.0,0.596
3244.75,0.0,0.612
4191.428571428572,0.0,0.56
-320.7142857142857,0.14285714285714285,0.628
6520.0,0.0,0.584
1289.7,0.2,0.64
1639.5454545454545,0.0,0.56
152.0,0.0,0.624
2424.222222222222,0.0,0.568
1940.0,0.0,0.564
6976.0,0.25,0.6040000000000001
13.733333333333333,0.06666666666666667,0.6
1527.8,0.1,0.6
2049.625,0.25,0.612
1064.8181818181818,0.0,0.6
3658.1428571428573,0.0,0.5760000000000001
626.5384615384615,0.0,0.632
-428.875,0.125,0.62
11657.333333333334,0.0,0.584
61.38461538461539,0.15384615384615385,0.632
4552.0,0.0,0.58
2816.714285714286,0.14285714285714285,0.616
699.4166666666666,0.08333333333333333,0.6
186.5,0.16666666666666666,0.636
19761.0,0.0,0.5920000000000001
746.3636363636364,0.18181818181818182,0.6
2487.5,0.0,0.612
965.0,0.2,0.604
2051.1111111111113,0.0,0.608
1881.6666666666667,0.2222222222222222,0.64
2284.1111111111113,0.0,0.6
344.57142857142856,0.0,0.6
11829.333333333334,0.0,0.624
39.285714285714285,0.14285714285714285,0.6
5512.0,0.0,0.624
4728.833333333333,0.16666666666666666,0.58
314.6666666666667,0.06666666666666667,0.6
3054.625,0.0,0.6
-43.5625,0.125,0.62
1842.4444444444443,0.0,0.608
2966.25,0.0,0.612
3295.1428571428573,0.0,0.616
2379.375,0.25,0.64
1845.7,0.0,0.6
978.7272727272727,0.18181818181818182,0.64
1796.1,0.0,0.604
3193.0,0.0,0.5920000000000001
221.85714285714286,0.14285714285714285,0.628
-146.75,0.125,0.62
4.666666666666667,0.13333333333333333,0.624
12474.0,0.0,0.5920000000000001
408.61538461538464,0.15384615384615385,0.632
6436.0,0.0,0.584
2328.125,0.25,0.612
670.4166666666666,0.0,0.6
141.57142857142858,0.14285714285714285,0.6
8877.5,0.0,0.628
12720.0,0.0,0.5920000000000001
259.5,0.14285714285714285,0.6
8464.75,0.0,0.628
1648.111111111111,0.2222222222222222,0.608
2123.3333333333335,0.1111111111111111,0.6
816.5454545454545,0.18181818181818182,0.6
4072.8571428571427,0.0,0.616
3012.375,0.0,0.612
2650.8888888888887,0.0,0.608
2467.4444444444443,0.0,0.608
3569.8571428571427,0.0,0.64
2170.5555555555557,0.0,0.64
2748.25,0.0,0.612
1653.2,0.0,0.604
2403.3333333333335,0.0,0.608
2255.222222222222,0.0,0.608
3025.625,0.0,0.612
1960.5,0.0,0.604
5160.166666666667,0.0,0.6
1688.0,0.1,0.604
2390.777777777778,0.0,0.568
2093.8,0.0,0.604
3284.5,0.0,0.612
1559.5555555555557,0.0,0.608
6766.0,0.0,0.624
540.1666666666666,0.0,0.6
337.0769230769231,0.0,0.6
1373.909090909091,0.0,0.64
1886.4,0.0,0.64
3064.0,0.0,0.552
3774.0,0.0,0.64
1389.4,0.0,0.6
4753.0,0.0,0.64
1072.1818181818182,0.0,0.6
335.57142857142856,0.0,0.628
11871.333333333334,0.0,0.52
649.9230769230769,0.0,0.632
7965.75,0.0,0.52
3472.714285714286,0.0,0.552
2866.4285714285716,0.2857142857142857,0.616
273.3076923076923,0.15384615384615385,0.632
1121.3,0.2,0.64
1877.4444444444443,0.0,0.6
1405.888888888889,0.2222222222222222,0.64
1545.7,0.0,0.6
3786.6666666666665,0.16666666666666666,0.64
414.61538461538464,0.07692307692307693,0.6
2992.4285714285716,0.2857142857142857,0.616
1504.090909090909,0.0,0.6
1258.75,0.0,0.6
10818.0,0.3333333333333333,0.616
335.8666666666667,0.06666666666666667,0.6
866.9090909090909,0.18181818181818182,0.6
3993.714285714286,0.0,0.616
2149.5,0.25,0.612
2029.6,0.0,0.604
2662.285714285714,0.2857142857142857,0.616
7175.75,0.25,0.6040000000000001
876.5454545454545,0.18181818181818182,0.6
3978.5714285714284,0.0,0.616
1485.7272727272727,0.09090909090909091,0.6
-7.866666666666666,0.13333333333333333,0.6
12536.666666666666,0.0,0.632
628.5,0.16666666666666666,0.6
4991.666666666667,0.0,0.62
5130.0,0.0,0.56
1014.1538461538462,0.23076923076923078,0.6
440.54545454545456,0.2727272727272727,0.68
372.8666666666667,0.13333333333333333,0.64
2685.4444444444443,0.0,0.6240000000000001
2042.4444444444443,0.0,0.648
822.3846153846154,0.23076923076923078,0.6
784.4285714285714,0.07142857142857142,0.6
1915.7777777777778,0.0,0.648
966.9090909090909,0.2727272727272727,0.68
1394.0,0.1111111111111111,0.688
1315.3333333333333,0.08333333333333333,0.6
881.7692307692307,0.07692307692307693,0.64
882.1538461538462,0.07692307692307693,0.6
926.4615384615385,0.07692307692307693,0.632
606.6153846153846,0.07692307692307693,0.672
1063.3333333333333,0.0,0.556
2235.25,0.125,0.68
1295.0833333333333,0.08333333333333333,0.636
2393.25,0.375,0.652
676.9090909090909,0.18181818181818182,0.6
671.5714285714286,0.07142857142857142,0.56
1548.7272727272727,0.09090909090909091,0.52
3793.3333333333335,0.16666666666666666,0.7
3466.4285714285716,0.14285714285714285,0.632
1010.5555555555555,0.2222222222222222,0.688
2498.777777777778,0.0,0.5840000000000001
761.2142857142857,0.07142857142857142,0.5880000000000001
1283.923076923077,0.0,0.6
1252.7692307692307,0.0,0.56
1774.0,0.1111111111111111,0.648
2729.75,0.0,0.652
2743.75,0.0,0.596
1728.6666666666667,0.0,0.56
2506.3,0.1,0.612
2126.4,0.1,0.6
2230.4,0.0,0.524
1126.5,0.1,0.612
2410.1111111111113,0.0,0.528
5716.2,0.2,0.632
3555.8333333333335,0.16666666666666666,0.7
1657.5833333333333,0.08333333333333333,0.6
1820.4444444444443,0.3333333333333333,0.648
1499.8,0.1,0.604
1825.5555555555557,0.1111111111111111,0.72
1944.5555555555557,0.1111111111111111,0.688
2479.25,0.25,0.624
4084.1428571428573,0.0,0.5760000000000001
1817.4444444444443,0.4444444444444444,0.616
1864.5,0.3,0.6
1317.25,0.0,0.56
1215.8181818181818,0.09090909090909091,0.64
1703.6363636363637,0.09090909090909091,0.6
1195.6666666666667,0.16666666666666666,0.64
638.2727272727273,0.2727272727272727,0.68
1230.0,0.3,0.644
3377.5714285714284,0.2857142857142857,0.68
1357.7,0.1,0.64
2184.3333333333335,0.2222222222222222,0.68
2191.4444444444443,0.2222222222222222,0.68
698.1666666666666,0.08333333333333333,0.64
700.0714285714286,0.0,0.56
1111.7272727272727,0.09090909090909091,0.6
1645.6666666666667,0.0,0.64
1310.0,0.1,0.612
2115.1,0.0,0.608
1199.0,0.3,0.68
829.4,0.0,0.684
955.6923076923077,0.15384615384615385,0.6
1499.0,0.2727272727272727,0.6
2985.0,0.0,0.6559999999999999
1853.3333333333333,0.2222222222222222,0.688
1498.090909090909,0.0,0.6
6346.4,0.0,0.64
742.8333333333334,0.16666666666666666,0.6759999999999999
1284.4,0.3,0.684
25.8,0.06666666666666667,0.6
5685.2,0.2,0.56
3334.5,0.125,0.532
3918.1666666666665,0.16666666666666666,0.66
4139.666666666667,0.0,0.66
4991.333333333333,0.0,0.62
885.9230769230769,0.07692307692307693,0.632
1733.9,0.1,0.6
1559.0,0.1111111111111111,0.6240000000000001
2619.5,0.25,0.624
758.9285714285714,0.14285714285714285,0.6
2168.8888888888887,0.2222222222222222,0.6240000000000001
1156.6923076923076,0.0,0.6
678.5,0.07142857142857142,0.6
945.5,0.08333333333333333,0.636
8858.5,0.0,0.616
1621.0,0.2222222222222222,0.68
635.9333333333333,0.0,0.584
1679.5454545454545,0.0,0.6
5112.0,0.0,0.62
2725.5,0.0,0.652
1539.4,0.3,0.644
7288.5,0.25,0.56
680.9230769230769,0.07692307692307693,0.6
5827.666666666667,0.0,0.56
2207.4444444444443,0.0,0.688
971.1818181818181,0.09090909090909091,0.6
3157.5,0.16666666666666666,0.7
-517.8666666666667,0.13333333333333333,0.7040000000000001
697.6923076923077,0.07692307692307693,0.6
4485.166666666667,0.16666666666666666,0.58
2427.0,0.0,0.5840000000000001
1235.6666666666667,0.1111111111111111,0.688
8877.0,0.0,0.52
2443.3333333333335,0.0,0.616
3453.5714285714284,0.14285714285714285,0.6
1312.6363636363637,0.09090909090909091,0.64
4940.666666666667,0.16666666666666666,0.52
2471.1111111111113,0.2222222222222222,0.544
4039.285714285714,0.0,0.5760000000000001
2102.3,0.0,0.564
197.06666666666666,0.2,0.592
-301.0,0.26666666666666666,0.664
2118.2,0.1,0.6
1820.875,0.125,0.6920000000000001
2178.8888888888887,0.0,0.608
339.9230769230769,0.07692307692307693,0.664
2159.8888888888887,0.3333333333333333,0.6
5839.333333333333,0.0,0.52
2961.6666666666665,0.0,0.568
3778.4285714285716,0.0,0.6559999999999999
981.9166666666666,0.08333333333333333,0.596
-270.77777777777777,0.05555555555555555,0.6
6336.2,0.0,0.648
150.15384615384616,0.23076923076923078,0.64
7550.25,0.25,0.6559999999999999
1165.909090909091,0.09090909090909091,0.6
368.0769230769231,0.15384615384615385,0.664
2470.3333333333335,0.0,0.6240000000000001
3204.625,0.125,0.6920000000000001
-47.5,0.0625,0.62
1426.3,0.1,0.644
1352.75,0.5,0.6920000000000001
19184.5,0.0,0.5720000000000001
456.6923076923077,0.07692307692307693,0.6
2120.222222222222,0.1111111111111111,0.6
2359.5555555555557,0.1111111111111111,0.6
2342.625,0.125,0.68
3222.8571428571427,0.0,0.68
547.5,0.08333333333333333,0.7080000000000001
4349.833333333333,0.3333333333333333,0.64
575.4166666666666,0.08333333333333333,0.7080000000000001
688.0,0.0,0.6320000000000001
762.6666666666666,0.08333333333333333,0.6759999999999999
450.45454545454544,0.2727272727272727,0.68
384.92857142857144,0.21428571428571427,0.6
711.5,0.16666666666666666,0.6680000000000001
531.3571428571429,0.14285714285714285,0.56
1017.9,0.2,0.68
3959.1428571428573,0.0,0.6480000000000001
685.1818181818181,0.2727272727272727,0.68
2527.375,0.25,0.6920000000000001
991.0769230769231,0.07692307692307693,0.6
1457.5454545454545,0.0,0.56
1148.7692307692307,0.0,0.56
958.9090909090909,0.09090909090909091,0.6
688.2142857142857,0.07142857142857142,0.64
3160.1428571428573,0.2857142857142857,0.696
989.3636363636364,0.09090909090909091,0.6
1046.923076923077,0.0,0.5920000000000001
854.2307692307693,0.07692307692307693,0.64
1235.3,0.1,0.612
2581.375,0.25,0.6920000000000001
1248.090909090909,0.2727272727272727,0.64
1242.4166666666667,0.25,0.6
-1.0833333333333333,0.08333333333333333,0.7080000000000001
4964.0,0.16666666666666666,0.56
76.26666666666667,0.06666666666666667,0.6719999999999999
4095.6666666666665,0.0,0.66
263.26666666666665,0.13333333333333333,0.64
1073.1818181818182,0.09090909090909091,0.6
2497.625,0.125,0.652
2566.5714285714284,0.14285714285714285,0.6480000000000001
925.8571428571429,0.07142857142857142,0.6
1444.5,0.1,0.684
1104.6923076923076,0.23076923076923078,0.6
2103.75,0.125,0.6359999999999999
1003.0769230769231,0.07692307692307693,0.6
899.4615384615385,0.07692307692307693,0.64
1301.5454545454545,0.2727272727272727,0.64
3016.714285714286,0.14285714285714285,0.6559999999999999
1160.7692307692307,0.0,0.56
1731.2222222222222,0.1111111111111111,0.688
1291.4166666666667,0.25,0.6
2367.7,0.0,0.6
377.14285714285717,0.14285714285714285,0.64
658.6666666666666,0.3333333333333333,0.636
1838.0,0.25,0.652
711.9230769230769,0.07692307692307693,0.5840000000000001
1631.9,0.2,0.684
1525.8181818181818,0.09090909090909091,0.6
1342.1,0.1,0.612
1197.6923076923076,0.0,0.56
2034.4444444444443,0.0,0.648
1784.5555555555557,0.1111111111111111,0.688
1331.4166666666667,0.25,0.6
2404.8888888888887,0.1111111111111111,0.6
685.5,0.08333333333333333,0.6
908.3846153846154,0.0,0.5920000000000001
647.8666666666667,0.06666666666666667,0.6
806.2857142857143,0.0,0.5760000000000001
794.0714285714286,0.21428571428571427,0.6
1084.3636363636363,0.09090909090909091,0.6
1794.2,0.1,0.6
2554.875,0.125,0.652
1153.076923076923,0.0,0.552
1319.090909090909,0.09090909090909091,0.64
863.3846153846154,0.0,0.6
2469.8888888888887,0.1111111111111111,0.6
1794.6666666666667,0.1111111111111111,0.648
608.8666666666667,0.06666666666666667,0.6
752.2857142857143,0.21428571428571427,0.6
1138.6,0.1,0.612
1680.3636363636363,0.09090909090909091,0.6
1172.1,0.1,0.612
1360.8181818181818,0.0,0.56
1066.923076923077,0.0,0.56
1845.5555555555557,0.0,0.648
1204.0,0.0,0.556
1040.9,0.3,0.68
1525.5454545454545,0.09090909090909091,0.64
1094.3076923076924,0.0,0.56
1885.111111111111,0.0,0.648
1219.4166666666667,0.25,0.6
495.1333333333333,0.06666666666666667,0.6
813.5384615384615,0.0,0.5920000000000001
2392.222222222222,0.1111111111111111,0.648
631.8,0.0,0.56
565.6666666666666,0.06666666666666667,0.6
706.0,0.21428571428571427,0.6
2598.6666666666665,0.0,0.64
697.3333333333334,0.25,0.68
427.9166666666667,0.16666666666666666,0.672
371.26666666666665,0.13333333333333333,0.6
455.8333333333333,0.16666666666666666,0.672
526.6153846153846,0.3076923076923077,0.672
585.5,0.07142857142857142,0.6560000000000001
346.5,0.3333333333333333,0.68
643.0833333333334,0.16666666666666666,0.6759999999999999
1361.3636363636363,0.09090909090909091,0.64
1678.1,0.2,0.684
1388.3,0.1,0.612
3151.285714285714,0.14285714285714285,0.6559999999999999
1384.1666666666667,0.0,0.52
1835.888888888889,0.1111111111111111,0.688
1369.9166666666667,0.25,0.6
1257.1,0.3,0.68
1912.1,0.1,0.644
885.1818181818181,0.09090909090909091,0.64
1082.0833333333333,0.0,0.632
926.0833333333334,0.25,0.64
1237.7,0.1,0.684
765.9090909090909,0.2727272727272727,0.68
1229.6363636363637,0.18181818181818182,0.68
935.7272727272727,0.09090909090909091,0.6
1823.0,0.1,0.644
2350.5,0.125,0.652
841.7857142857143,0.07142857142857142,0.6
1326.8,0.1,0.684
3188.4285714285716,0.14285714285714285,0.6480000000000001
971.3636363636364,0.18181818181818182,0.68
677.4545454545455,0.09090909090909091,0.6
563.2857142857143,0.07142857142857142,0.6
467.07142857142856,0.07142857142857142,0.64
919.5833333333334,0.0,0.56
763.5833333333334,0.25,0.636
1995.375,0.125,0.652
808.7692307692307,0.0,0.552
1042.7,0.1,0.684
795.6153846153846,0.23076923076923078,0.6
588.6363636363636,0.2727272727272727,0.68
2655.125,0.0,0.6359999999999999
853.0,0.2,0.612
689.5384615384615,0.15384615384615385,0.6
585.9230769230769,0.15384615384615385,0.64
1101.1818181818182,0.09090909090909091,0.56
847.2307692307693,0.07692307692307693,0.56
1528.2222222222222,0.1111111111111111,0.648
951.75,0.3333333333333333,0.6
1111.2,0.2,0.644
1371.0,0.1,0.612
1088.0,0.07692307692307693,0.6
2007.625,0.125,0.6359999999999999
1572.090909090909,0.0,0.56
1245.6923076923076,0.0,0.56
1169.3846153846155,0.07692307692307693,0.6
1383.4166666666667,0.25,0.6
1629.2,0.1,0.644
823.2727272727273,0.18181818181818182,0.72
3421.1428571428573,0.14285714285714285,0.56
529.3636363636364,0.09090909090909091,0.72
446.92857142857144,0.07142857142857142,0.6
350.7142857142857,0.07142857142857142,0.6680000000000001
627.8333333333334,0.25,0.6759999999999999
1791.75,0.125,0.6920000000000001
593.3571428571429,0.0,0.5880000000000001
1104.7,0.0,0.684
522.5,0.07142857142857142,0.684
683.4615384615385,0.0,0.664
764.0909090909091,0.09090909090909091,0.68
1242.8181818181818,0.18181818181818182,0.68
776.5714285714286,0.07142857142857142,0.6
2761.8571428571427,0.14285714285714285,0.6480000000000001
1168.4166666666667,0.0,0.56
2368.625,0.125,0.652
1566.2,0.0,0.644
852.1428571428571,0.07142857142857142,0.6
1341.3,0.1,0.684
860.0909090909091,0.2727272727272727,0.68
2170.375,0.125,0.6359999999999999
1283.5454545454545,0.2727272727272727,0.64
2988.4285714285716,0.14285714285714285,0.6559999999999999
1145.5384615384614,0.0,0.56
1709.2222222222222,0.1111111111111111,0.688
1499.0,0.1,0.644
3110.125,0.0,0.596
612.2857142857143,0.07142857142857142,0.6
516.0714285714286,0.07142857142857142,0.64
770.2727272727273,0.09090909090909091,0.6
820.75,0.25,0.636
517.3333333333334,0.08333333333333333,0.672
3830.1428571428573,0.0,0.536
442.8,0.06666666666666667,0.6
353.0,0.06666666666666667,0.664
545.25,0.08333333333333333,0.672
579.4666666666667,0.0,0.56
1039.2727272727273,0.0,0.68
513.3333333333334,0.06666666666666667,0.648
834.8181818181819,0.09090909090909091,0.68
649.9285714285714,0.21428571428571427,0.6
732.5,0.08333333333333333,0.6759999999999999
2824.25,0.0,0.596
947.7272727272727,0.09090909090909091,0.6
775.6428571428571,0.07142857142857142,0.6
1011.3333333333334,0.25,0.636
922.0714285714286,0.0,0.56
1564.9,0.0,0.644
851.2142857142857,0.07142857142857142,0.6
1037.4615384615386,0.0,0.52
1340.0,0.1,0.684
1024.3076923076924,0.23076923076923078,0.6
1182.4545454545455,0.09090909090909091,0.64
3659.5714285714284,0.0,0.6080000000000001
886.25,0.16666666666666666,0.672
432.6,0.06666666666666667,0.64
644.75,0.08333333333333333,0.596
701.0,0.23076923076923078,0.632
1768.111111111111,0.1111111111111111,0.648
1147.8181818181818,0.0,0.64
592.9333333333333,0.06666666666666667,0.6
943.3636363636364,0.09090909090909091,0.68
832.0,0.08333333333333333,0.636
2501.125,0.375,0.652
1306.4545454545455,0.18181818181818182,0.68
1012.5454545454545,0.09090909090909091,0.6
1043.0,0.09090909090909091,0.6
1226.75,0.0,0.56
1411.3,0.1,0.684
1079.1538461538462,0.23076923076923078,0.6
1247.2727272727273,0.09090909090909091,0.64
713.9166666666666,0.25,0.672
3687.5714285714284,0.2857142857142857,0.6559999999999999
384.53333333333336,0.13333333333333333,0.6
